"","Gene","FDR_no_PPI","FDR_PPI","w1"
"902","MED15",0.956389233954451,0.698633240482823,6
"903","MED16",0.930048042704626,0.574345662703655,6.08276253029822
"904","MED17",0.96087167736022,0.647923104824084,6.08276253029822
"905","MED18",0.93884756097561,0.430432977461447,5.65685424949238
"906","MED19",0.930156305506217,0.468316749585406,5.74456264653803
"907","MED20",0.132222222222222,0.0404691745036573,5.29150262212918
"908","MED21",0.89033234421365,0.555976551724138,5.65685424949238
"909","MED22",0.938928462709285,0.599677832919768,5.29150262212918
"910","MED23",0.974399415204678,0.796309389964605,5.8309518948453
"911","MED24",0.951729384436702,0.723802322288304,5.91607978309962
"912","MED25",0.964845276872964,0.766111749222302,4.79583152331272
"913","MED26",0.930264184397163,0.556574839302112,5.3851648071345
"914","MED27",0.964871440195281,0.452329344729345,5.8309518948453
"915","MED28",0.907,0.483387010198604,6
"916","MED29",0.795982352941176,0.387816730523627,5.65685424949238
"917","MED30",0.907201474201474,0.34486173853525,5.74456264653803
"918","MED31",0.797081871345029,0.57489489885664,5.47722557505166
"919","MED4",0.872575438596491,0.402356386292835,5.91607978309962
"920","MED6",0.956429162357808,0.62514694508894,5.74456264653803
"921","MED7",0.890621301775148,0.444908145580589,5.56776436283002
"922","MED8",0.956469008264463,0.611009638554217,5.65685424949238
"923","MED9",0.890908554572271,0.340896694214876,5.47722557505166
"924","MEF2A",0.96489756097561,0.724032823995473,2.64575131106459
"925","MEF2C",0.960903846153846,0.757853779429988,4
"926","MEF2D",0.964923639317628,0.73948492127035,3.46410161513775
"927","MEGF8",0.970974103585657,0.796436121514773,0
"928","MEN1",0.974414377556984,0.815734651600753,2.82842712474619
"929","MET",0.967825314581791,0.7396904,4.89897948556636
"930","MFAP1",0.964949675324675,0.00460804597701149,5.65685424949238
"931","MFAP2",0.872975524475524,0.281443942814146,2.44948974278318
"932","MFAP5",0.930371681415929,0.484198821007503,1.73205080756888
"933","MFNG",0.951778422273782,0.733598962598963,1.73205080756888
"934","MGP",0.798168604651163,0.445846597462514,0
"935","MIB1",0.970992700729927,0.796562694946975,2
"936","MID1",0.956508771929825,0.706911853188929,0
"937","MKKS",0.920449484536082,0.715729950422864,3.87298334620742
"938","MKL1",0.974429322429907,0.7338136933988,2
"939","MKS1",0.964975669099757,0.758031698860822,4.58257569495584
"940","MLLT4",0.956548453608247,0.796689110556941,3.46410161513775
"941","MLST8",0.939009118541033,0.698907544836116,3.74165738677394
"942","MMP1",0.951827346465817,0.529284529038555,2.23606797749979
"943","MMP13",0.77648051948052,0.729453410981697,1
"944","MMP2",0.956588053553038,0.724262934690416,2.82842712474619
"945","MMP21",0.891194117647059,0.542388335704125,0
"946","MMP3",0.971011273209549,0.543024147727273,2.64575131106459
"947","MMP7",0.920592592592593,0.648297826086957,2
"948","MMP9",0.939089529590288,0.707171325518485,3
"949","MPHOSPH10",0.873372822299652,0,7.81024967590665
"950","MRAS",0.3317,0.0781414441147379,1.73205080756888
"951","MRPL12",0.8471330472103,0.263638117283951,3.16227766016838
"952","MRPL13",0.891478005865103,0.175556423611111,3.60555127546399
"953","MRPL17",0.965001620745543,0.0951632850241546,4.24264068711928
"954","MRPL36",0.799242774566474,0.105650476190476,4.12310562561766
"955","MRPS10",0.759056338028169,0.183529209621993,3.60555127546399
"956","MRPS12",0.930478798586572,0.237942446043165,3.3166247903554
"957","MRPS7",0.873767361111111,0.00120410628019324,5.8309518948453
"958","MRPS9",0.956627572016461,0.157223111111111,4.24264068711928
"959","MRTO4",0.920735112936345,0.0507397119341564,4.24264068711928
"960","MSH6",0.974444249854057,0.796815368639668,1.73205080756888
"961","MSMO1",0.956667009249743,0.679654808959157,3.3166247903554
"962","MSTN",0.960935956084172,0.611467709586843,1
"963","MTA1",0.960968007312614,0.734028073044426,3.87298334620742
"964","MTA2",0.974459159859977,0.734242102396514,4
"965","MTA3",0.965027530364372,0.70743033033033,3.60555127546399
"966","MTAP",0.907401960784314,0.739895550226485,1
"967","MTHFD1",0.961,0.758209354120267,2.64575131106459
"968","MTHFD1L",0.967847633136095,0.715974067599068,2.82842712474619
"969","MTHFD2",0.939169696969697,0.585588260497001,2.82842712474619
"970","MTHFD2L",0.939249621785174,0.600163155720776,2.44948974278318
"971","MTOR",0.974474052478134,0.796941469489415,6.16441400296898
"972","MTRR",0.971029821073559,0.766277857484457,1
"973","MYB",0.930585537918871,0.635491544532131,3.74165738677394
"974","MYBPC3",0.974488927738928,0.79706741339971,3.46410161513775
"975","MYC",0.961031934306569,0.241463802704853,7.93725393319377
"976","MYD88",0.95670636550308,0.625572035534956,4.12310562561766
"977","MYH10",0.974503785672685,0.81583869753435,3
"978","MYH6",0.513285714285714,0.12846352723915,4.89897948556636
"979","MYH7",0.974518626309662,0.815942626034612,3
"980","MYH9",0.974533449680047,0.816046437300244,3.46410161513775
"981","MYL1",0.907601466992665,0.557171480972031,4.35889894354067
"982","MYL12B",0.951876157407407,0.403445895522388,3.60555127546399
"983","MYL2",0.342707317073171,0.0717624750499002,4.89897948556636
"984","MYL3",0.946482352941176,0.648671733622874,4.58257569495584
"985","MYL4",0.891760233918129,0.707688868886889,3.87298334620742
"986","MYL6",0.956745641025641,0.668409757761856,3
"987","MYL6B",0.946543080939948,0.543658156028369,2.44948974278318
"988","MYL9",0.946603650586701,0.611924679487179,3.3166247903554
"989","MYLK",0.974548255813953,0.805056186491333,3.74165738677394
"990","MYOD1",0.974563044741429,0.790441945158526,3.60555127546399
"991","MYOF",0.974577816492451,0.8161501315295,1
"992","NAA38",0.9078,5.82241630276565e-06,6.92820323027551
"993","NANOG",0.920877049180328,0.453242889647326,3.87298334620742
"994","NAT8",0.930691901408451,0.485008025682183,0
"995","NCAM1",0.961063810391978,0.79719320066335,1.4142135623731
"996","NCBP1",0.965053398058252,3.62622036262204e-05,7.21110255092798
"997","NCBP2",0.967869918699187,0.000183135704874835,6.557438524302
"998","NCK1",0.939329305135952,0.586108686350021,5.09901951359278
"999","NCOA1",0.974592571096924,0.734455782312925,4.69041575982343
"1000","NCOA2",0.93940874811463,0.668741990456714,4.24264068711928
"1001","NCOA3",0.956784836065574,0.772423184357542,4.24264068711928
"1002","NCOA6",0.967892171344165,0.746294621979735,4
"1003","NCOR1",0.974607308584687,0.790575893812888,5.8309518948453
"1004","NCOR2",0.967914391143911,0.776751826484018,5.3851648071345
"1005","NCSTN",0.967936578171091,0.746489615784008,2.82842712474619
"1006","NDC80",0.967958732498158,0.519652715495765,4.89897948556636
"1007","NDST1",0.974622028985507,0.766443727598566,2.64575131106459
"1008","NDST2",0.967980854197349,0.772580600139567,2.44948974278318
"1009","NDST3",0.9610956284153,0.707946942446043,2.44948974278318
"1010","NDUFA4",0.874159169550173,0.511076103500761,3.46410161513775
"1011","NEB",0.974636732329085,0.816253708920188,3.46410161513775
"1012","NECAP2",0.95682395087001,0.635893393393393,2.64575131106459
"1013","NEDD1",0.921018404907975,0.716217758369723,3.16227766016838
"1014","NEDD4",0.974651418645049,0.766609360076409,4.12310562561766
"1015","NEDD4L",0.971048344370861,0.78437676366843,4.35889894354067
"1016","NEDD8",0.697153153153153,0.40990098400984,3.16227766016838
"1017","NEK1",0.968002943340692,0.766774755428299,0
"1018","NEK8",0.968025,0.776903490759754,0
"1019","NEURL1",0.921159183673469,0.740100372736954,2.23606797749979
"1020","NEURL1B",0.974666087962963,0.649044830079537,2.23606797749979
"1021","NF1",0.974680740312319,0.790709670517758,2.82842712474619
"1022","NFATC2",0.619941860465116,0.177561904761905,2.82842712474619
"1023","NFATC4",0.9466640625,0.716461023851076,1
"1024","NFKB1",0.956862985685072,0.746684306095979,4.69041575982343
"1025","NIFK",0.930797891036907,0.0154273224043716,4.79583152331272
"1026","NIPBL",0.974695375722543,0.81635716966967,3.16227766016838
"1027","NKX2-5",0.96507922392886,0.746878693623639,3.60555127546399
"1028","NKX2-6",0.956901940755873,0.77273779637378,0
"1029","NLK",0.939487951807229,0.575442687747036,3
"1030","NME1",0.892040816326531,0.708204552261156,2
"1031","NME8",0.961127388535032,0.708461699581089,0
"1032","NOB1",0.951924855491329,0,8
"1033","NOC4L",0.951973441108545,0,7.68114574786861
"1034","NODAL",0.956940816326531,0.687526332691073,3.16227766016838
"1035","NOG",0.968047024246877,0.772894773519164,2.82842712474619
"1036","NOL6",0.968069016152717,0,7.54983443527075
"1037","NOP14",0.956979612640163,0,7.74596669241483
"1038","NOP56",0.965105008077544,0,8.60232526704263
"1039","NOP58",0.961159090909091,0,8
"1040","NOTCH1",0.0427777777777778,0.00286432748538012,7.54983443527075
"1041","NOTCH2",0.974709994222992,0.816460513974864,4.35889894354067
"1042","NOTCH3",0.974724595842956,0.816563742032246,4.47213595499958
"1043","NOTCH4",0.961190735694823,0.716703865155478,3.60555127546399
"1044","NOTUM",0.952021914648212,0.669073544433095,1.4142135623731
"1045","NPAS2",0.968090975788701,0.716946283391405,1.73205080756888
"1046","NPHP1",0.946724317295188,0.76693991416309,4.47213595499958
"1047","NPHP3",0.961222323049002,0.777054947560419,1.4142135623731
"1048","NPHP4",0.974739180611656,0.816666854037849,4.69041575982343
"1049","NPPA",0.93090350877193,0.410963167587477,2
"1050","NR2C2",0.974753748558247,0.79084327560402,1
"1051","NR2F2",0.974768299711816,0.797318831572405,0
"1052","NR3C1",0.968112903225807,0.773051532033426,4.89897948556636
"1053","NRAS",0.931008756567426,0.265291762894534,6.32455532033676
"1054","NRP1",0.974782834101382,0.784518396122494,3.16227766016838
"1055","NSA2",0.874548275862069,0.0993775216138329,3.87298334620742
"1056","NSD1",0.0065,0.000873774509803922,0
"1057","NSDHL",0.931113636363636,0.717188279663476,3.16227766016838
"1058","NSMCE2",0.777812903225806,0.45415332197615,3
"1059","NSMCE4A",0.946784415584416,0.612380552220888,2
"1060","NTRK1",0.974797351755901,0.79744430641822,3.3166247903554
"1061","NTRK2",0.974811852704258,0.816769850187266,2.44948974278318
"1062","NUF2",0.93121815008726,0.469177152317881,4.47213595499958
"1063","NUMB",0.961253853127833,0.496847439916405,2.82842712474619
"1064","NUMBL",0.9570183299389,0.649417118093174,1
"1065","NUP214",0.971066843150232,0.797569625491413,2.23606797749979
"1066","OBFC1",0.87493470790378,0.557766483516484,4
"1067","OCRL",0.974826336975273,0.805172441258463,2.82842712474619
"1068","ODF2",0.961285326086956,0.740304868316041,3.16227766016838
"1069","OFD1",0.974840804597701,0.80528855721393,5.47722557505166
"1070","OGT",0.968134798534798,0.77720619731146,1.73205080756888
"1071","OMD",0.921299389002037,0.497617110067814,1
"1072","OTUD3",0.921439024390244,0.558359853680841,1
"1073","P4HB",0.939566917293233,0.658826484018265,1.73205080756888
"1074","PABPC1",0.965130750605327,0,9.16515138991168
"1075","PACSIN1",0.875318493150685,0.558951598173516,3.16227766016838
"1076","PACSIN2",0.89231976744186,0.659178245614035,3.3166247903554
"1077","PAFAH1B1",0.957056968463886,0.6497886002886,3.87298334620742
"1078","PAG1",0.931322299651568,0.529957602339181,2.44948974278318
"1079","PAGR1",0.931426086956522,0.544290368271955,2.82842712474619
"1080","PAICS",0.939645645645646,0.650159279279279,2
"1081","PAK1",0.957095528455285,0.708718385650224,4
"1082","PAK2",0.946844357976654,0.544920792079208,3.46410161513775
"1083","PAQR3",0.800304597701149,0.520353731343284,1
"1084","PARP1",0.971085317460317,0.747072779072779,2
"1085","PAX6",0.97485525560023,0.797694789081886,2
"1086","PAXIP1",0.968156661786237,0.773208072372999,3.60555127546399
"1087","PBRM1",0.968178493050476,0.805404534606205,3.87298334620742
"1088","PBX1",0.961316742081448,0.687821302534488,2
"1089","PCGF1",0.921578093306288,0.498384375,2.23606797749979
"1090","PCM1",0.971103767349636,0.773364394993046,3
"1091","PCNT",0.971122192866579,0.81687273067565,4.12310562561766
"1092","PCOLCE",0.1902,0.0549550102249489,2
"1093","PCSK5",0.971140594059406,0.816975495697718,0
"1094","PDCD1",0.94690414507772,0.388960484384959,1.73205080756888
"1095","PDCD11",0.968200292397661,0,8.12403840463596
"1096","PDCD1LG2",0.907997566909976,0.373743137254902,1.73205080756888
"1097","PDE2A",0.968222059897736,0.777357240437158,1
"1098","PDE6D",0.892597101449275,0.575989035087719,1.4142135623731
"1099","PDE6G",0.921716599190283,0.324545903954802,1
"1100","PDGFB",0.875699658703072,0.669404421768708,2.64575131106459
"1101","PDGFRA",0.974869690011481,0.777508077360637,3.60555127546399
"1102","PDGFRB",0.974884107860011,0.805520373683164,5.56776436283002
"1103","PDPK1",0.847726495726496,0.455060657596372,4
"1104","PDS5A",0.965156451612903,0.734669113648722,4.12310562561766
"1105","PDS5B",0.957134010152284,0.773520500347464,3.74165738677394
"1106","PEBP1",0.779128205128205,0.404531346989448,2.23606797749979
"1107","PELP1",0.908194174757281,0.73488209725618,2.44948974278318
"1108","PES1",0.968243795620438,0,8.54400374531753
"1109","PEX1",0.965182111200645,0.735094733984799,3
"1110","PEX10",0.961348101265823,0.699181340747606,4
"1111","PEX12",0.939724137931035,0.724492655367232,4
"1112","PEX13",0.957172413793103,0.69945462962963,4.12310562561766
"1113","PEX14",0.908389830508475,0.586627777777778,3.3166247903554
"1114","PEX19",0.908584541062802,0.521052657724789,2.44948974278318
"1115","PEX2",0.957210739614995,0.636294338207724,3.3166247903554
"1116","PEX26",0.965207729468599,0.74050903774588,2.82842712474619
"1117","PEX3",0.931529513888889,0.659529267437785,2.44948974278318
"1118","PEX5",0.968265499635303,0.777658708503865,2.82842712474619
"1119","PEX6",0.974898509174312,0.817078145447747,3.3166247903554
"1120","PEX7",0.965233306516492,0.735307024681313,3.16227766016838
"1121","PFAS",0.612357142857143,0.163403880070547,2
"1122","PFDN1",0.720471074380165,0.499149245969839,2
"1123","PFN1",0.952070276497696,0.559541723666211,2.44948974278318
"1124","PFN2",0.921854545454545,0.636694382022472,1.73205080756888
"1125","PGAM1",0.968287172011662,0.6997274128893,1
"1126","PGM1",0.968308812818645,0.784659841479524,2.23606797749979
"1127","PHB",0.96525884244373,0.751646325959827,1
"1128","PHF10",0.965284337349398,0.740712881806109,3.60555127546399
"1129","PHF20",0.939802395209581,0.729674702133555,2.64575131106459
"1130","PHF5A",0.848314893617021,0,8.30662386291807
"1131","PHGDH",0.968330422125182,0.729895625692137,1.73205080756888
"1132","PHKB",0.974912893982808,0.817180680119581,2
"1133","PHKG2",0.961379403794038,0.724721987016653,1.73205080756888
"1134","PIAS3",0.957248987854251,0.650529157667387,2.44948974278318
"1135","PIAS4",0.957287158746208,0.587145539906103,3.16227766016838
"1136","PICALM",0.939880418535127,0.367685148514852,4.47213595499958
"1137","PIK3C3",0.971158970976253,0.784801100110011,1.73205080756888
"1138","PIK3CA",0.968352,0.758386745796241,6.78232998312527
"1139","PIK3CB",0.971177323665129,0.767104836788182,3.87298334620742
"1140","PIK3CD",0.97492726231386,0.817283099906629,3.16227766016838
"1141","PIK3CG",0.961410649819495,0.777809134287662,3.46410161513775
"1142","PIK3R1",0.961441839495041,0.740916401273885,7.21110255092798
"1143","PIK3R2",0.968373546511628,0.75856387447492,4.69041575982343
"1144","PIK3R3",0.968395061728395,0.758740740740741,4.24264068711928
"1145","PIKFYVE",0.974941614195764,0.817385405001866,1.73205080756888
"1146","PITX2",0.968416545718433,0.777959355131698,1.73205080756888
"1147","PITX3",0.952118527042578,0.778109371454504,1
"1148","PKD1",0.965309791332263,0.790976709401709,1
"1149","PKD1L1",0.971195652173913,0.817487595597836,0
"1150","PKD2",0.968437998549674,0.784942172383465,2
"1151","PKNOX1",0.952166666666667,0.751833333333333,1.73205080756888
"1152","PLAT",0.974955949656751,0.797819797478818,1.4142135623731
"1153","PLAUR",0.892872832369942,0.545549435028249,2.64575131106459
"1154","PLCE1",0.974970268724986,0.778259183673469,1
"1155","PLCG1",0.971213956550362,0.817589671886652,6.2449979983984
"1156","PLK1",0.939958208955224,0.390099872773537,6.40312423743285
"1157","PLK4",0.957325252525252,0.741119596923893,3.87298334620742
"1158","PLOD1",0.961472972972973,0.785083058668425,2.44948974278318
"1159","PLOD2",0.968459420289855,0.791109972240017,2.23606797749979
"1160","PLRG1",0.965335204490778,0,7.87400787401181
"1161","PLXNA1",0.974984571428571,0.778408792204849,2
"1162","PLXNA2",0.654145833333333,0.187475213675214,1.4142135623731
"1163","PLXNA3",0.971232236842105,0.805636074692094,1.73205080756888
"1164","PLXNA4",0.968480811006517,0.767269523809524,1.73205080756888
"1165","PLXND1",0.968502170767004,0.76743397573162,2.44948974278318
"1166","PML",0.957363269424823,0.767598193057537,3.16227766016838
"1167","PNO1",0.848898305084746,0,8.77496438739212
"1168","POFUT1",0.940035767511177,0.350075356415479,1.73205080756888
"1169","POFUT2",0.908778313253012,0.650898238043869,1.4142135623731
"1170","POGLUT1",0.931632582322357,0.66973462453279,1.4142135623731
"1171","POGZ",0.00528571428571429,0.000362707535121328,1
"1172","POLR2A",0.974998857795545,0.817691634059996,5
"1173","POLR2E",0.965360576923077,0.273453576864536,3.16227766016838
"1174","POMGNT1",0.975013127853881,0.767762176288905,1.4142135623731
"1175","POMK",0.957401209677419,0.651266522988506,1
"1176","POMT1",0.968523499638467,0.817793482309125,1.4142135623731
"1177","POU2F1",0.968544797687861,0.778558197463768,2
"1178","POU5F1",0.921991935483871,0.412021446078431,3.60555127546399
"1179","PPARA",0.6605,0.206783333333333,3.74165738677394
"1180","PPARD",0.975027381631489,0.80575163787969,1.4142135623731
"1181","PPARG",0.968566064981949,0.785223759332455,4.89897948556636
"1182","PPARGC1A",0.968587301587302,0.600647277227723,3.46410161513775
"1183","PPAT",0.971250493096647,0.773676388888889,2
"1184","PPIB",0.908971153846154,0.530628710462287,2.23606797749979
"1185","PPIE",0.909163069544364,0.00222340425531915,5.56776436283002
"1186","PPIH",0.931735294117647,0.000240885416666667,6.2449979983984
"1187","PPIL1",0.801354285714286,0.000260700389105058,6.16441400296898
"1188","PPM1A",0.8931469740634,0.601130201895344,1.4142135623731
"1189","PPP1CA",0.957439073514602,0.651634015069968,2.82842712474619
"1190","PPP1CC",0.931837651122625,0.637093527871306,2.82842712474619
"1191","PPP2CA",0.957476861167002,0.499911734164071,4.89897948556636
"1192","PPP2R1A",0.957514572864322,0.342223367697594,3.87298334620742
"1193","PQBP1",0.383333333333333,0.0270128205128205,3.16227766016838
"1194","PRDM1",0.418795918367347,0.101469348659004,1
"1195","PRDM14",0.961504050405041,0.699999691928527,2
"1196","PRELP",0.961535071942446,0.612835331734612,1
"1197","PREX2",0.975041619156214,0.778707399864223,1.4142135623731
"1198","PRICKLE1",0.965385908726982,0.79124306444729,2.23606797749979
"1199","PRKAA1",0.946963777490298,0.717429855072464,2.23606797749979
"1200","PRKAA2",0.463854545454545,0.111881964117092,2.64575131106459
"1201","PRKAB1",0.940113095238095,0.587661977834612,2
"1202","PRKACA",0.876078231292517,0.576533946561542,2
"1203","PRKCA",0.968608507570296,0.730116182572614,2.44948974278318
"1204","PRKCZ",0.968629682997118,0.752020055851739,3.46410161513775
"1205","PRMT5",0.968650827933765,0.351365853658537,4.47213595499958
"1206","PRPF19",0.961566037735849,0,9.32737905308882
"1207","PRPF3",0.971268725361367,0,7.87400787401181
"1208","PRPF31",0.968671942446043,0,7.68114574786861
"1209","PRPF38A",0.483465517241379,0,7.34846922834953
"1210","PRPF4",0.961596947935368,0,7.21110255092798
"1211","PRPF40A",0.968693026599569,0.000130666666666667,6.70820393249937
"1212","PRPF6",0.971286933683519,0,7.87400787401181
"1213","PRPF8",0.97505584045584,0,9.59166304662544
"1214","PRR5",0.931939655172414,0.546176304654443,2.64575131106459
"1215","PRRT2",0.940190193164933,0.560130236794171,1.4142135623731
"1216","PSAT1",0.961627802690583,0.741322469528352,1
"1217","PSEN1",0.971305118110236,0.785364274742155,3.46410161513775
"1218","PSEN2",0.975070045558087,0.797944650970673,3
"1219","PSENEN",0.932041308089501,0.511802431610942,2.44948974278318
"1220","PSIP1",0.947023255813953,0.708974611708483,1
"1221","PSKH1",0.922128772635815,0.625996141975309,0
"1222","PTBP1",0.957552208835341,0.000147410358565737,6.6332495807108
"1223","PTCH1",0.975084234490609,0.817895216824865,3.16227766016838
"1224","PTCH2",0.975098407281001,0.817996837797619,2.23606797749979
"1225","PTEN",0.0773478260869565,0.00851515151515152,6.32455532033676
"1226","PTK2",0.975112563956794,0.785504605263158,5.8309518948453
"1227","PTK2B",0.96871408045977,0.741525019857029,3.74165738677394
"1228","PTK7",0.975126704545454,0.791375986351034,0
"1229","PTPN11",0,0,8.88819441731559
"1230","PTPRC",0.9654112,0.773832061068702,2.82842712474619
"1231","PUF60",0.922265060240964,0.0197857142857143,4.69041575982343
"1232","PVR",0.932142611683849,0.51252655538695,1.4142135623731
"1233","PWP2",0.968735104091888,0,7.74596669241483
"1234","PXN",0.965436450839328,0.747266563146998,5.74456264653803
"1235","PYGB",0.975140829074389,0.818098345417364,2.44948974278318
"1236","PYGL",0.0493157894736842,0.00727231638418079,2.82842712474619
"1237","PYGM",0.975154937570942,0.818199739873653,2.64575131106459
"1238","QKI",0.825861386138614,0.470034710743802,3.87298334620742
"1239","RAB23",0.922400801603206,0.560717144156435,1.4142135623731
"1240","RAB3IP",0.73662015503876,0.588177096636867,3.74165738677394
"1241","RAB5A",0.932243567753002,0.613289021956088,4.47213595499958
"1242","RAB8A",0.961658602150538,0.688115705128205,3.87298334620742
"1243","RAC1",0.353238095238095,0.0696436436436436,5.8309518948453
"1244","RAC2",0.94026706231454,0.455964912280702,3.46410161513775
"1245","RAC3",0.922536,0.63749177877429,3.16227766016838
"1246","RAD21",0.961689346463742,0.670064154786151,6.2449979983984
"1247","RAD21L1",0.952214695752009,0.679964791049687,2.44948974278318
"1248","RAD50",0.968756097560976,0.659879551820728,2.82842712474619
"1249","RAF1",0.00744444444444444,0.000754320987654321,6.08276253029822
"1250","RAI1",0.975169030062394,0.79150873827792,0
"1251","RALGDS",0.961720035778175,0.700271468144044,2.44948974278318
"1252","RAP1A",0.932344178082192,0.313182471264368,3.46410161513775
"1253","RAP1B",0.940343703703704,0.485814636752137,3
"1254","RAPGEF1",0.957589769307924,0.71767101071532,3.16227766016838
"1255","RAPGEF2",0.971323278688525,0.805867063492063,1.4142135623731
"1256","RARA",0.971341415465269,0.805982351774737,3.60555127546399
"1257","RASA1",0.650936842105263,0.193334181509754,3.87298334620742
"1258","RASA2",0.57875,0.161350132625995,1.4142135623731
"1259","RASGRF1",0.9687770609319,0.758917345176413,1.73205080756888
"1260","RASGRF2",0.961750670241287,0.773987517337032,1
"1261","RASGRP1",0.965461661341853,0.747460046547711,2.44948974278318
"1262","RASGRP2",0.96178125,0.724950930626058,2
"1263","RASGRP3",0.961811775200714,0.700542742927429,1.4142135623731
"1264","RASGRP4",0.96548683160415,0.626419267822736,1
"1265","RASSF1",0.957627254509018,0.717911747685185,1.4142135623731
"1266","RASSF5",0.952262614678899,0.637889137737962,1.73205080756888
"1267","RB1",0.975183106575964,0.818301021355617,6.08276253029822
"1268","RBBP4",0.940420118343195,0.741727248677249,5.8309518948453
"1269","RBBP5",0.876454237288136,0.626841416474211,4.47213595499958
"1270","RBBP7",0.961842245989305,0.613741626794258,5.19615242270663
"1271","RBFOX2",5e-04,9.17678812415655e-05,2.23606797749979
"1272","RBL1",0.97135952848723,0.806097502972652,4.79583152331272
"1273","RBM10",0.961872662511131,0.688409542106948,0
"1274","RBM17",0.965511961722488,0.082369714847591,4.24264068711928
"1275","RBM22",0.893419540229885,0,7.21110255092798
"1276","RBP1",0.699660714285714,0.413075840978593,1.73205080756888
"1277","RBP4",0.952310423825888,0.670393014581214,1.73205080756888
"1278","RBPJ",0.961903024911032,0.73033637368712,5.09901951359278
"1279","RCL1",0.957664664664665,0,7.74596669241483
"1280","RCOR1",0.968797994269341,0.588690901360544,4.89897948556636
"1281","REC8",0.961933333333333,0.718152067071408,3.16227766016838
"1282","RELA",0.957702,0.735518970189702,5.8309518948453
"1283","REPS1",0.940496307237814,0.601611934156379,2.64575131106459
"1284","RET",0.97519716713881,0.818402190051967,3.87298334620742
"1285","RFNG",0.893690544412608,0.67072120596206,1.73205080756888
"1286","RHEB",0.909354066985646,0.531297862001944,3.60555127546399
"1287","RHOA",0.947082580645161,0.248422379826635,7.34846922834953
"1288","RHOC",0.922670658682635,0.431421551213736,3.46410161513775
"1289","RICTOR",0.975211211778029,0.806212517330164,3.46410161513775
"1290","RIN1",0.932444444444445,0.500671850699845,2
"1291","RIOK1",0.940572271386431,7.2463768115942e-06,6.40312423743285
"1292","RIOK2",0.94714175257732,0,8
"1293","RIPK1",0.968818897637795,0.752206494165398,4.12310562561766
"1294","RIPK2",0.957739260739261,0.660229101084295,3
"1295","RIT1",0.0381176470588235,0.00349012775842044,1
"1296","RIT2",0.932544368600683,0.589203397027601,1
"1297","RNF111",0.947200772200772,0.521749503968254,4.12310562561766
"1298","RNF126",0.826645320197044,0.614193150139387,2.44948974278318
"1299","RNPC3",0.947259640102828,0.0215447680690399,4.35889894354067
"1300","RNPS1",0.849476793248945,0.0066984126984127,5.3851648071345
"1301","ROBO1",0.975225240520656,0.798069349845201,3.16227766016838
"1302","ROCK1",0.634311111111111,0.173543951261967,3.16227766016838
"1303","ROR2",0.975239253393665,0.798193894389439,3.46410161513775
"1304","RPGR",0.971377617801047,0.785644751260136,2.44948974278318
"1305","RPGRIP1",0.975253250423968,0.798318284889713,1.4142135623731
"1306","RPGRIP1L",0.971395683453237,0.806327395091053,4.58257569495584
"1307","RPL10",0.489745762711864,0,10.0995049383621
"1308","RPL10A",0.90954415274463,0,10.4880884817015
"1309","RPL10L",0.957776447105788,0,9.9498743710662
"1310","RPL11",0.947318356867779,0,12
"1311","RPL12",0.89396,0,11.13552872566
"1312","RPL13",0.940648011782033,0,11.0453610171873
"1313","RPL13A",0.922804780876494,0,11.0453610171873
"1314","RPL14",0.827421568627451,0,10.7238052947636
"1315","RPL15",0.968839771101574,0,11.4455231422596
"1316","RPL17",0.922938369781312,0,10.816653826392
"1317","RPL17-C18ORF32",0.93264395229983,0,9.16515138991168
"1318","RPL18",0.961963587921847,0,10.9544511501033
"1319","RPL18A",0.947376923076923,0,11.2249721603218
"1320","RPL19",0.923071428571429,0,10.8627804912002
"1321","RPL21",0.89422792022792,0,10.816653826392
"1322","RPL22",0.780426751592357,0,10.3440804327886
"1323","RPL22L1",0.894494318181818,0,9.74679434480896
"1324","RPL23",0.909733333333333,0,11.4455231422596
"1325","RPL23A",0.876827702702703,0,11.4017542509914
"1326","RPL24",0.940723529411765,0,10.816653826392
"1327","RPL26",0.92320396039604,0,11.0905365064094
"1328","RPL26L1",0.894759206798867,0,10.3923048454133
"1329","RPL27",0.877198653198653,0,11.0905365064094
"1330","RPL27A",0.952358123569794,0,11.0453610171873
"1331","RPL28",0.87756711409396,0,10.3923048454133
"1332","RPL29",0.709293103448276,0,10.3923048454133
"1333","RPL3",0.961993788819876,0,11
"1334","RPL30",0.9099216152019,0,11.3137084989848
"1335","RPL31",0.932743197278912,0,11
"1336","RPL32",0.7385,0,10.8627804912002
"1337","RPL34",0.802392045454545,0,10.816653826392
"1338","RPL35",0.940798825256975,0,10.770329614269
"1339","RPL35A",0.910109004739336,0,10.9544511501033
"1340","RPL36",0.877933110367893,0,10.5356537528527
"1341","RPL36A",0.947435339308579,0,10.1488915650922
"1342","RPL36A-HNRNPH2",0.850050420168067,0.000428390367553866,5.56776436283002
"1343","RPL36AL",0.803418079096045,0,9.89949493661167
"1344","RPL37",0.878296666666667,0,10.3440804327886
"1345","RPL37A",0.850619246861925,0,10.8627804912002
"1346","RPL38",0.895022598870057,0,10.770329614269
"1347","RPL39",0.923335968379447,0,10.295630140987
"1348","RPL39L",0.895284507042254,0,9.74679434480896
"1349","RPL3L",0.940873900293255,0,10.295630140987
